Beam_Length_mm,Beam_Width_mm,Beam_Height_mm,Concrete_Grade_MPa,Longitudinal_Reinforcement_Ratio_percent,Stirrup_Spacing_mm,Stirrup_Diameter_mm,Steel_Yield_Strength_MPa,Concrete_Compressive_Strength_MPa,Bearing_Capacity_kN
2633.686648174025,254.37529767972697,593.4356455096233,40,1.299194030249578,200,8,500,40,4331.974765537789
3632.905630745212,323.59964778199674,515.8406527391232,30,1.0911539025943613,100,12,450,30,3594.5216005046373
2691.5702254528524,230.61314917336404,452.0593798365747,30,1.3557221098547534,100,10,550,30,2950.53223913298
3673.042131505579,320.1408082312146,532.7757457508906,35,2.095849405650107,100,12,550,35,5087.270748808066
2954.692533917993,332.55259515319847,482.4584722405176,35,1.754905672150877,150,12,500,35,4565.692939748125
3040.2046112072785,302.5805187363548,507.2262862309037,30,2.2225116654756363,100,8,500,30,4502.559125429824
3905.4367345465935,303.50703326141746,513.7352761418304,30,2.4733968420335444,150,10,450,30,4792.101767428628
3170.8038107572534,236.120572410976,583.4038444587735,40,1.252611923515045,200,8,450,40,4043.863434270799
3400.891500040926,258.021086307782,566.8386597788394,35,2.09178380207522,200,10,550,35,4655.842642254971
3879.087959821626,222.0744876642418,544.5929761363728,40,1.7672301538132502,200,12,450,40,4192.6975751528
3245.445224358745,244.69658532437657,502.1428982934936,25,1.1398901802712476,200,8,500,25,2674.7904137666437
3988.237022234969,213.4639250840236,592.7261778624674,40,2.3813292367452927,100,10,550,40,4939.390245110735
2812.765771536004,200.9070564775968,520.3651531292928,40,2.362198084840946,150,10,450,40,4448.035565508347
3726.1745627367873,246.15186342169227,590.9544152970451,25,1.6962027807980982,100,10,500,25,3507.6240346511927
3070.93494021487,338.9089339727398,484.74521861253015,35,1.0369840835603394,100,10,550,35,3917.276681927176
3708.888100176432,230.8691565484133,525.8820850453826,35,1.1124160190477452,100,12,550,35,3245.171944765396
3685.045654460592,311.2349162700244,511.2140108574317,25,1.1654150924148503,150,8,450,25,3145.1008995965003
2621.3789245768785,332.67180913951387,587.7353379664586,30,2.410351289309334,150,8,450,30,5368.373104183029
3542.4266333536925,229.31870005526,580.2673715748954,40,1.5496849695099697,200,10,550,40,4218.879954030339
3461.458116017998,249.1757298275051,483.55510248281183,40,1.0257594859935544,150,8,450,40,3450.709931095042
3733.720845451541,255.8123382444344,555.9504374801345,25,2.4214774796216334,150,10,550,25,4186.380206300399
3793.021723408934,250.8235223634211,585.755177411434,30,1.0151356075328222,100,10,450,30,3214.351199874713
3884.1357857700914,342.8093669958504,548.768220295291,35,2.033735847586762,200,8,550,35,5315.727465998525
3409.3794066264663,289.614386386013,528.0019902995407,35,2.4484385842563885,100,10,500,35,5112.20587802669
2762.257940890619,207.4408862524224,450.57366951907966,35,1.2718717090992324,150,12,500,35,2902.0564329497065
3253.849114695164,238.5594038283813,545.8225231097166,25,1.8483083719294904,100,12,550,25,3503.3372711421166
3097.9945416584696,269.7554501331365,590.6962019951831,30,1.9559572396424867,100,10,550,30,4328.367473103763
3051.301633437297,311.5857780953228,455.15755921970486,25,1.2715755407082212,150,12,500,25,3067.1988868169587
2602.25846407824,337.8812046580588,470.2354020210759,35,2.438510630146652,150,8,450,35,5253.577971945959
3324.2943038425256,266.72786492413115,521.3846551406558,35,1.6214152713848238,150,8,550,35,4076.146877326454
3948.73324172983,273.3572600673925,459.0536042800113,30,2.465774359892494,200,8,550,30,4335.165512584926
2967.724199627889,336.4322709518208,554.0083755755171,35,2.3003103741987685,200,12,500,35,5554.796927378218
3259.212794260366,285.3433224922776,550.640187037907,35,2.429938594549435,100,10,500,35,5170.548646926609
3159.267532949365,314.3261880772467,471.59790702222347,35,2.013031940512989,100,8,450,35,4607.977228629542
3461.239472035309,251.27735628758876,509.52318144911305,40,1.005266276365976,200,12,450,40,3579.2766476075053
3475.30163859723,254.48830275137152,532.6286635065817,30,1.279012647783993,150,8,500,30,3323.480154108422
3992.2994757546503,326.7559473344964,598.9505919449796,30,1.063542897929173,150,10,450,30,3963.834743236248
2858.7701563238884,301.06343446761343,584.0313928850337,35,1.9516599117525284,200,8,500,35,5036.72095900124
2713.374053030794,267.55255786711894,480.0400557560989,30,2.241519110805311,200,12,500,30,4178.742939699569
2954.912721351393,253.5473644202996,568.3478644773048,30,1.961679197577969,100,10,550,30,4139.994006361389
3720.955404259028,243.7866760246711,519.3259898245352,25,1.8407832773426347,150,10,450,25,3415.019922589255
2959.3804311799177,272.3901853492281,494.2999366056404,35,1.7774726728037833,150,12,550,35,4107.038553061976
3139.1250758355573,307.2687529725332,451.8513179028372,30,2.498267240776947,150,10,500,30,4582.248270473734
2696.0655651102998,343.5702248809694,584.2373134771739,40,1.8688300528413369,150,8,550,40,5887.96097743188
3174.6769732319835,271.2650511037581,516.0185302999586,30,1.8801321950370824,100,12,450,30,4015.0655472966096
2516.5468966429708,230.89700538154423,540.1898270967375,40,1.2914895308106615,200,10,450,40,3816.592479939995
3222.0162274529853,205.88975774729903,489.4525314338586,40,1.5424679916325292,100,10,450,40,3588.233098962221
2889.7198131175514,236.35305427051435,476.6374999771368,35,1.9149722392217077,200,12,500,35,3897.091609769739
3640.434734683203,299.4966064256003,490.7075593036507,40,1.8407102232602528,150,10,550,40,4800.219435978468
2822.8028080258564,222.97167501259344,533.3504623337265,40,1.605599506157395,150,8,450,40,3981.4902489009737
2518.18116196584,309.21746560042493,567.8192470302893,40,2.293570576786411,150,10,450,40,5779.70052280691
3702.305667824484,315.46199342856306,574.4489515980065,35,2.4258255579156343,150,10,550,35,5593.826891660707
3231.781065889544,286.0344920040065,487.8293476657036,40,2.2254526757123143,150,12,550,40,4999.645259629755
3181.566001839941,210.26610638639391,497.332911236932,25,2.4167318197678656,150,8,500,25,3709.331833953264
3766.535624109424,334.60959774823795,481.2852129424074,30,1.4093825912991051,100,10,550,30,3826.946767840579
3232.361705532667,249.17642568287275,462.9672611630695,40,1.7259861254988098,200,8,550,40,4019.0790316032326
2725.0729970409766,322.3618070939181,549.2368760039114,25,2.052793640236324,150,8,500,25,4272.787144915437
2987.01389033509,289.5968567496068,497.6065257769728,25,1.3407868797733242,100,10,550,25,3106.934432959162
3214.0271940531497,271.0153489062532,487.0053743072838,40,1.514402673755058,150,8,450,40,4140.013113160822
3063.832427718654,328.18210898032703,525.6845748223967,25,2.4532890032016827,150,10,450,25,4615.645186221785
3091.714417855053,251.0006579089838,548.1758514451878,25,2.04245119090877,150,12,550,25,3767.6752738000296
3189.17015260898,330.4474527218257,507.27939465856673,30,1.6019881659118358,150,8,450,30,4119.208149070134
3838.127033410352,316.5197655812946,527.5433166475402,40,1.5341345106321205,200,12,500,40,4868.015441203659
3933.002029755892,327.13214495821046,519.3354615203791,35,1.254759149951872,150,8,450,35,4232.5716670905385
2973.110343622019,264.55197985583004,452.9369168975608,30,2.360113558858831,100,8,450,30,4185.560082283269
3156.404686083088,305.99061934913266,517.3530160634109,40,1.2461716593936851,100,12,550,40,4392.417648209885
3761.307369138884,295.29850200624816,497.7179807435646,25,1.4945966607193184,200,12,550,25,3282.849111081569
2557.639523443488,229.47304504343168,578.3014904535431,35,1.692488771142123,150,8,550,35,4054.0503150387713
3852.6429882031352,231.76187930786293,549.4505930521519,30,1.3072318706137818,200,12,500,30,3182.941725949697
3192.2161969371014,206.224598826486,580.3644340541326,25,1.4521373676978375,100,8,500,25,2966.134368425918
3455.8022152124204,248.31013027935944,594.6264917331725,25,1.3013061035374864,100,8,450,25,3161.7691337757065
3842.6766110598046,328.69023709959936,505.6853190943694,25,2.068866914870891,100,12,550,25,4157.728931132667
3455.004523250811,300.0391171188021,453.2098494397266,35,1.9524272736414727,200,12,500,35,4318.299593275217
3420.9003771400926,265.30944850996275,564.9636225837804,30,1.5808267856188072,200,8,550,30,3825.871021342125
3277.612032917806,307.8867800863748,595.257372278769,30,2.4542988123025298,100,8,500,30,5202.410301007567
2725.2535012255626,339.52478042938253,503.4269923859368,40,1.260458968938118,200,12,500,40,4658.976698475394
3606.150653082229,279.13819599082484,548.3843505572078,40,1.334518962117817,100,10,500,40,4404.226815271553
2562.5093509035764,308.9127277225776,539.6009182585508,40,1.6546725982346693,150,12,550,40,4987.434362642867
3574.485082094024,245.4162692407951,554.2194964734457,25,1.7831103567059996,150,8,500,25,3460.8058563300538
2606.885091647888,284.66248816696213,514.2797097653183,30,1.8136687091158104,150,10,550,30,4017.817437780402
3934.75209744922,224.9382995524551,502.8737131797998,30,1.309026106437064,100,8,450,30,3029.54468054502
3606.2625391885103,256.9606107232473,524.0078517472784,25,1.9822470375910053,150,10,450,25,3669.397574571901
3661.980296771773,338.39056356409367,497.23400564063695,40,1.1574087704919245,200,12,550,40,4533.233051813142
3492.055916605622,314.33180874712656,480.1638384335279,30,1.033520182640286,150,8,500,30,3283.037634464466
2777.793351801202,288.7575453338601,535.5502522802831,35,1.2572694964720332,100,8,500,35,3933.704732498016
2761.1640030011267,228.8035053704517,477.4338775009843,25,1.8472737564993615,100,12,450,25,3196.060328347924
2647.593474570096,300.002847783877,455.6114475077198,35,2.0550114317783987,150,10,500,35,4445.39976122076
2531.417441546369,279.29849059839137,594.0050393811235,30,1.9201861399468856,150,8,450,30,4409.39628328378
2623.257501214641,250.1663790677156,568.3888940567722,40,1.6179395198436983,100,10,550,40,4485.762842115028
2943.16716621613,229.63338585177172,496.948851266593,25,2.492579128718871,200,12,500,25,3942.092737641535
3653.8347217572,320.7761596040565,561.8241863838734,35,2.406725447848843,150,10,500,35,5533.739213733616
3436.995353281396,227.86654320480616,460.3185841875172,35,1.006422636754155,200,12,550,35,2854.0162248216075
2682.07962723911,298.7461159259093,477.59818033717664,25,2.4295698792397675,150,10,450,25,4204.829520328969
3422.5194520583,265.6575237400312,592.3598439189695,25,1.4227385186495272,200,8,550,25,3368.7474014077284
3661.950670956682,241.51311979269627,523.3023855547169,25,1.5730522456169065,150,12,500,25,3162.990799202369
2562.9268351474543,339.930153518995,542.8307858042125,40,2.090110847843979,150,12,450,40,5779.7598813251625
3952.733166391576,338.3967709405358,560.3599399890612,25,2.4164983536224374,150,8,550,25,4762.499107153366
3698.071287481862,275.35577299581433,504.4236465471477,40,1.916122742431464,150,10,550,40,4712.980098580373
2939.233055051447,249.1825991027388,511.10579240745415,40,2.0737750232902163,200,10,550,40,4619.916283012995
3402.822384454483,205.50694152246,557.1325648953771,40,1.3942214118294125,200,8,500,40,3688.0581351307446
3373.63398731087,271.21535090654766,547.0688020427074,40,1.0678444463803225,200,10,450,40,4076.113762543196
3717.6546821352063,338.0803827653832,527.1691799913767,25,1.525973924431028,200,8,500,25,3743.376786164849
3058.25053575627,345.86920850418534,454.6123742938645,40,1.2104008201887533,150,12,450,40,4328.182174901283
3148.1153244162942,277.7015647064147,477.134722874427,40,1.8064726959815187,200,12,550,40,4453.27650319468
3159.1074845416783,292.1279366478517,469.1884688770821,40,1.889658932668247,100,10,550,40,4636.456047695682
2861.0390677487576,264.3724237937483,501.27540555928766,35,1.4781975426258267,100,12,450,35,3775.370048598404
3830.387350313904,325.6208779428161,566.7352607076281,40,1.282898396907388,200,10,550,40,4969.069658587985
3468.716218982809,235.97299283098852,536.6858269495399,30,1.8424487999265695,150,12,450,30,3762.748577518093
2928.86018385874,229.24374072479455,564.4413870931105,30,2.039212590773651,200,8,500,30,3998.921982124009
3723.9204084529256,275.7367176875209,473.7456986781152,30,1.7981797903070598,150,8,450,30,3724.04825600661
3769.771508035418,209.29197778684815,524.0553590303181,40,1.5810001312850386,100,12,500,40,3801.384835012435
2878.3615302600424,217.881566426086,460.3074172729292,40,1.3290520975979052,100,10,450,40,3305.8879307610223
3190.80924591121,207.91159282433264,556.3271006057456,35,2.1362234871101786,150,12,500,35,4186.240315657423
3592.73601574242,217.69587254420924,575.7743767623274,35,1.445950898838459,150,12,450,35,3630.077779067323
3664.6711697495866,206.7727046618438,566.0576505653893,25,1.7058122290689628,150,10,550,25,3134.8958950721467
3484.242756521607,265.6849830714368,466.14569110981154,40,1.1398208888390478,150,8,550,40,3610.813233896511
2766.14315420456,326.5990207913037,536.0920510759977,25,1.068895048343635,200,12,550,25,3228.045036615462
3317.540378345408,239.3612564733953,504.86126845453833,30,1.1674047991778376,150,12,450,30,2972.9753041477384
3977.0046092867615,263.25689262888744,550.7689105844362,40,1.2807175471933392,200,8,450,40,4206.807320584326
3906.082099745679,205.98837988456268,457.9512751964781,40,1.7562652305070643,150,12,450,40,3617.0291267947255
2564.7606036955176,267.3617771202314,546.4521210610875,40,2.2737049542416834,200,12,500,40,5190.667411304803
2747.222223594156,286.6419620955701,465.614204266287,25,1.3534634979995306,200,8,500,25,3038.9904640841323
2697.593160181843,285.6360580628217,585.2414469606985,25,2.402743016120167,100,8,550,25,4476.794089190956
3588.969864977943,249.8640038261548,471.5930252062869,30,2.4323618634025053,150,12,500,30,4208.031562296266
3726.6779947854175,247.32997709947037,465.6548179834324,35,2.438356907267808,200,8,500,35,4470.042720082051
2820.267049466008,215.99354284048968,546.2679653908782,35,2.2563441020144857,100,10,500,35,4322.743704574819
3258.779039427744,255.01974809694025,555.3944229402096,25,1.545737561196581,150,10,550,25,3318.1734394276828
3761.0545420168,214.9242003309447,488.6222785802927,40,1.1090258665039343,100,12,550,40,3187.401884252537
3313.355808237772,344.9411446622279,466.9395577393949,35,1.8380221659058509,100,8,450,35,4659.932644092341
3385.5215356881595,345.511168500006,592.0181257274196,25,2.274963650664393,100,8,550,25,4793.793218273216
3262.54082037442,329.7606649063091,538.2465482597963,30,2.4939865764191578,150,12,500,30,5111.446604788999
2946.322676978231,290.11882240094286,552.7906509697831,25,1.7622359598402213,200,12,450,25,3763.859228880394
3533.327953075136,242.7808704020621,466.96486565854,40,1.2788525673344004,150,8,550,40,3548.0175011959186
3809.984373791212,294.6155630258931,511.6552834143888,25,1.0071997372260562,100,12,450,25,2859.0464479587745
3454.437030968872,268.34743241598164,557.5081709070187,40,1.7636705387333187,200,12,550,40,4777.859164360384
2740.10745243186,313.6664840562737,563.1097214104683,40,2.237407719726096,200,8,550,40,5789.394529080167
3192.336211629685,242.2877533395877,487.1002341854779,30,1.7568654518392008,150,12,450,30,3514.3687464172654
3987.714927024045,272.84514476200104,482.71475857211897,40,1.2224526022116209,150,12,450,40,3874.979698687253
3700.1064530487392,281.9610611318198,553.1732608439456,30,1.2553495486574957,200,10,500,30,3584.4851320041275
3599.606944044512,327.80726237070394,463.34265140103935,35,1.0483230406755593,200,12,500,35,3674.548987275884
3423.9781753902685,283.8827197652687,479.2802220283326,30,1.693802414943559,150,12,550,30,3782.405906513959
2782.0371019231243,277.211329063517,540.9026199035396,35,1.4702129349011523,100,8,550,35,4132.945689948567
3033.076853028609,214.93695703100437,461.8331066665469,35,1.997616159997642,100,8,450,35,3758.071957986518
3675.687676728096,202.40422346826847,547.4661552588847,30,2.259444081353488,150,8,550,30,3931.270434988865
3331.339771198025,344.5527783030574,504.5865767613644,35,1.5405671823348543,100,12,450,35,4598.568865812094
2552.9670324103586,211.95726097809276,459.2584313624427,40,2.175874764518804,100,12,550,40,4112.8877105610745
2803.7208402478564,339.88500630589414,535.8860674093237,35,1.6581433309774445,200,12,450,35,4845.28315504546
3937.11022017907,286.34978794961296,495.184284949338,40,1.3511143059761728,200,8,500,40,4198.943077916555
2958.4063232353224,260.9624804861028,493.8752546172648,30,1.4057036584247633,200,8,550,30,3322.2056594732976
3814.976142742301,331.9756621912202,455.85970122494814,40,1.0699538506923856,100,8,500,40,4126.013502576485
3994.501506440871,297.30244300360465,478.731877215168,30,1.6485216075071971,200,10,550,30,3802.707361460969
3172.9159464318136,293.5257966871006,515.7265630861415,30,1.036995532447016,200,10,550,30,3351.3433838866003
3583.106407304105,219.69319580072363,563.1346852139918,30,2.012985290210749,150,12,450,30,3876.142833491127
3389.5665012801765,230.26924223786853,472.8785564579566,30,1.3553917922667735,100,10,550,30,2998.837289548557
3087.288547266744,336.32397465752933,593.8818322552254,30,2.040452261091472,200,12,500,30,5044.426039426638
3543.42721974521,301.4597553365009,498.76158623094034,25,2.443417090228695,200,10,500,25,4314.18530096885
3429.384006189761,227.60671580753203,501.5037506198608,30,1.150496579818103,200,8,550,30,2885.693155212886
3691.2959969156254,271.123691881862,589.8088588309555,25,2.053053502723213,150,10,550,25,4103.139800461474
2639.485959734698,233.8684328225944,528.9156630180778,35,2.0886383131799136,200,8,500,35,4285.820342856581
3382.3034004225856,292.49329672479126,547.0399470339266,25,2.0113548424422985,150,8,500,25,3999.779994751703
3221.459334829185,206.0500778207678,526.0260901929092,35,1.5041175816133572,100,10,550,35,3412.149488636781
3463.4882888578413,248.925538119238,497.4322590191164,40,1.2546654096371832,100,12,550,40,3730.273647214453
2597.2803917244523,270.2835491886702,462.4781952713763,30,1.87114163792838,150,8,500,30,3752.802170964247
3369.9756811421967,222.19375011641088,564.5933449402656,40,1.7255206686367996,100,10,500,40,4231.784248184688
3342.2268819392857,347.6981716386259,589.2089168857658,30,2.093251220683455,150,12,450,30,5176.717319767026
3340.9901416242565,231.3646046884421,474.7590432260203,25,1.662040118028432,100,8,550,25,3013.6883130046613
3405.231499894682,219.55296950648983,582.8837622888154,30,1.5079595420297025,150,12,450,30,3471.368943732692
3514.7019058395435,230.5302310830345,495.83322749712937,35,1.4402178660385216,150,10,500,35,3420.6810089135524
3707.483499521155,315.3591699739586,484.5960467241083,35,1.3172054800746198,200,12,500,35,4002.634769412197
2904.7310801923213,263.8258488907764,463.6206832388392,40,1.398619564279992,100,12,550,40,3831.349183534199
2587.826393865969,266.8738324740524,477.4307929008913,25,1.2796207707494902,150,12,450,25,2874.8806077246063
3677.345465667201,332.78583180613475,462.1213070006585,40,1.488203483014934,100,12,450,40,4550.121394020446
3561.5214021113734,213.005985139346,595.1620548910124,35,2.002355525466016,100,12,450,35,4234.146432025276
3275.903584662414,336.9844529418906,463.04573484002697,40,1.8717780140981704,200,10,550,40,4979.56988018158
2992.2891304139675,220.05434815991543,543.8523786481237,35,2.1079789758822134,200,12,500,35,4173.922733659944
3151.029049260813,340.3091734501698,492.67079376799467,35,2.438179965910612,150,12,450,35,5344.139097420053
2632.900644519426,312.7134976296954,540.1762015109738,40,2.293407594029409,150,10,550,40,5682.676617842863
3397.337941095608,301.492585032876,492.9571927956728,35,1.490230459377598,150,10,500,35,4097.345553431816
3678.477427120348,339.41052257737306,596.4646101027344,25,1.6320097249165726,150,10,500,25,4168.153352852559
3075.749427899566,209.5691834380397,496.9258070853691,25,1.9316879486362435,150,10,500,25,3246.6635266799294
3381.6540412932973,242.4148185590148,565.6085325352892,40,1.836277397000913,150,8,550,40,4571.647225223446
2776.714379700459,245.67356365310457,590.3749198092869,30,2.435332663949449,150,10,550,30,4614.628379820663
3001.766933112898,296.4166120219892,462.5238171477149,30,1.6067746046726976,150,12,450,30,3672.204079192556
2536.287645837033,346.49264559725134,510.17755618180536,25,1.3516086166123884,100,12,550,25,3619.424572872726
3747.54556551366,256.5802673686458,453.4815145131472,25,1.79877230463478,100,10,550,25,3267.623717609884
2948.0883603831594,330.430050772247,513.5057694146901,40,1.002000459236188,100,8,550,40,4374.491965768838
3911.018867673011,227.09863119669544,454.0542577580786,40,1.4857744461187672,200,10,450,40,3531.7034353321183
3144.485219108403,232.81575626163195,522.277270371706,40,2.4568281849411733,200,12,550,40,4916.547570700019
3809.095375726903,248.9330760471397,491.2680707591734,30,2.0908634793549687,100,12,550,30,3923.233138576674
3762.900350187713,313.42883511601707,564.668013732374,30,1.5244800706933566,150,8,550,30,4141.419668128493
3703.964964693566,291.231706514967,546.416650486114,35,1.775200892035936,100,12,550,35,4549.080874456311
3187.280330106839,266.68602516041426,518.3791967043147,30,1.3201718219890637,100,8,550,30,3395.6176410231683
2700.219958623916,234.24968785529165,523.7051824679302,35,2.2530435312683386,200,12,550,35,4355.913116101508
2620.902270635687,208.76869808553155,460.3868222199576,25,1.923688828152078,200,10,500,25,3106.619465020324
3591.908960460648,244.98940962095992,586.2461963889608,25,1.9506826293175032,150,8,500,25,3723.834214626637
3155.2760539227693,225.20300782890175,510.70834770393446,40,2.3908984489471137,100,8,450,40,4685.459296968592
3648.269348486665,259.9974527440353,589.2036676477194,40,1.7690848016103282,200,12,550,40,4815.545844838963
3415.337724216462,287.4960872276307,590.54647737295,40,1.6893805088191658,150,10,500,40,5072.994012244018
2703.0311234165283,332.65151419569315,575.3714627751873,30,1.2798368682934236,150,8,500,30,4137.222282398247
3485.4327344007093,289.6712020102271,550.885444206607,40,1.75013850367335,100,8,450,40,4946.163568756788
3934.921931625187,299.7108807366269,598.9010504508765,30,1.1549507167199198,100,12,500,30,3844.5537121726175
2585.5820817268814,305.1646381046405,459.1942923308299,30,1.71944793429929,100,8,550,30,3818.5426958392886
2923.2806120398004,261.6097315236518,480.0451841416899,35,2.331383486078288,150,8,450,35,4542.597388520137
2907.9245891929463,205.7601315989517,460.8999253295468,40,1.671069733957101,200,10,500,40,3556.4307422759143
3174.60976367581,346.8547761187501,568.3135891729181,25,1.0758633491185154,150,12,500,25,3552.195739788177
3665.065835432772,263.1104843852925,526.2277831828341,35,1.7399503243584389,150,10,550,35,4166.531688753478
3231.3567905100763,336.48952372395775,512.5231127849829,30,1.489277591916864,150,12,500,30,4086.2694724171274
2550.420400274924,307.58928137986345,513.414119101405,30,2.441376147337092,100,8,550,30,4817.255644932624
2593.979805183032,287.3105196686336,589.0552934109069,35,1.2740422190670742,100,10,500,35,4242.93374129384
3298.631023412826,268.53321076059,581.9478698438288,40,2.2945404222244354,200,8,450,40,5424.180747101209
3116.64340390106,271.2662547397753,583.0334788495708,30,1.6250051248095556,100,8,500,30,4002.060983376261
3021.014989388264,257.9076403477754,530.1466048426594,35,2.1157979213322564,100,10,500,35,4536.050273307858
3849.7500185309086,345.00592100276907,541.440830261885,35,2.2845611473222034,150,8,500,35,5562.235182161412
3495.6845292633834,212.48345993121083,478.4689586945584,25,1.589125275308065,100,12,500,25,2842.183742176417
3905.2336930496376,210.3130859633731,552.5758247808332,30,1.0665202929304018,150,12,550,30,2821.142055080288
3128.189978611242,262.5746418463553,467.1629092490963,30,2.019112836392695,150,12,550,30,3863.043224562758
2890.236686443077,331.66241072939374,584.6445598965083,40,1.848165249348014,100,8,550,40,5734.207468714542
3971.9456357458703,323.96969142382744,594.4983559345586,30,1.8099223408320768,200,8,450,30,4698.379536970182
2884.795093666372,283.6533036778179,598.5719964402648,30,1.2963768787424774,100,8,450,30,3834.845101867903
3481.261902211112,208.1915454820204,488.9042886706008,25,1.6460749324120156,100,8,450,25,2945.0711631641725
3195.8987300325043,243.63152813473735,456.1232081691338,35,1.3912527442059646,100,12,450,35,3332.824835627572
3024.259558130228,245.73546865775955,593.0574273040894,30,1.0305112466014017,100,8,450,30,3225.7699238740934
2726.8702431024017,219.3606870396322,533.3319771792155,30,1.0533278163235826,100,8,550,30,2788.3654785085696
2876.449992010447,317.0072130560065,499.0456673505942,30,2.308955031536797,100,12,450,30,4679.987257310787
3775.924086761707,270.74395477928925,578.9857509885131,25,1.4460156213100686,100,8,550,25,3390.248916970539
2672.153307803826,249.90942147655687,512.9199487196067,30,1.5342504479716643,200,12,500,30,3472.28514382721
3790.209540024152,340.9886559328563,528.1503518245983,35,1.5585067275780715,100,10,500,35,4745.376579804432
3584.221454812726,251.45400688850367,522.0076297379953,40,1.477414819179221,200,12,450,40,4105.000954896438
3315.307326013969,226.87458774352265,588.9796999905111,40,2.2689719386690195,150,10,550,40,4963.010139497702
2622.5880186201675,333.67101376902644,580.8248770674824,35,2.218603726046973,150,8,500,35,5648.605835162892
3187.4509622929845,269.053305970224,464.32915247320506,40,1.7147248117829057,200,10,500,40,4238.592984919581
3227.0444306950703,306.45070152567865,561.5484665385934,25,2.2790949479178213,100,8,550,25,4434.666861642188
2748.661810244914,347.55673748137275,463.080869408574,35,1.37071760504544,100,12,450,35,4198.789492333783
3918.547220500424,207.5263025479961,456.0972545181276,25,1.0263481835559505,100,12,500,25,2195.0481734751324
3503.5335059936624,308.06851121941344,456.6015141229932,35,1.6868641104470732,150,8,550,35,4167.173186457329
3193.4433415009107,242.2737504943208,484.35423464995176,25,1.850746819443806,100,8,500,25,3267.6306428575745
3476.460200726431,205.90428197295944,461.0282512938516,25,2.454888360348915,100,12,500,25,3671.2862535947447
3318.1478041103583,203.27700679793028,545.3390545988001,30,1.9516797096334044,100,10,550,30,3601.07839746985
2593.4096588228285,316.1728404679686,520.0115140935675,40,2.146083384778658,150,12,550,40,5391.8441303505215
3268.753973155497,220.1650141054325,508.7892472159838,35,1.1257126502307464,200,10,550,35,3085.4671092565486
3709.60542584926,270.1580923956726,577.3888571093006,35,1.2410733773372584,200,10,450,35,3992.3539622379594
2577.934866331402,264.2527700853269,489.2618965480585,25,1.6470481845820029,100,10,500,25,3263.697083584964
3679.41729907605,204.06599785043497,546.8372121024267,25,1.6689479056066086,200,12,500,25,3045.321070769462
2802.045673203961,317.5252253881863,485.3338456753168,35,1.462911522453155,150,10,550,35,4137.797069661897
2995.3225973072463,333.9956740682184,571.8907679540478,40,1.9403744189708436,150,12,550,40,5777.605415518269
3635.127258532953,264.9259881585758,467.6905980969008,35,1.2606982857028597,150,10,450,35,3437.819702487209
3279.078789255906,280.33137096466976,569.5287992464254,40,1.0957390520645705,150,12,550,40,4274.0135561375855
2807.321911226069,271.54750889264807,496.4630306082921,35,1.4955365330485917,150,8,550,35,3859.891926394134
3816.745117228061,258.3812927935158,518.5480291537502,25,1.3467105130147714,150,10,500,25,3023.3078294451384
3819.3727824272937,333.113680305554,551.0652885946125,25,2.333487457834498,150,10,450,25,4594.79743237173
3805.86763756901,334.09002660049856,514.7888861500336,25,1.08243018080294,100,8,450,25,3223.870484947951
3176.8590162714822,292.2604631022047,478.4083459821628,35,1.823079408374574,100,10,450,35,4267.659317591878
3977.484484211313,339.0361343218796,550.7613811689699,40,1.7216007862712104,200,12,500,40,5462.475787399224
3195.897065218499,241.80414738927885,578.6461088054369,40,1.9882520505382573,200,12,550,40,4786.168071814109
3308.0526969290718,221.4221456709301,512.052294362139,25,1.705648371494862,100,8,450,25,3115.664123814367
3246.718762051435,286.97443640715875,453.2986197006994,40,1.3998251806814304,200,8,450,40,3993.213755768891
2658.210549934946,242.38254012779583,451.4048475638606,35,1.5173106755398147,150,10,450,35,3434.0001077595134
3485.170157086441,241.85124355216948,519.887959143171,30,1.973566700902321,150,10,500,30,3819.419418614761
3070.6300112613435,349.8189403723481,498.4264457378586,40,1.2761950346217774,150,12,450,40,4749.251813539368
3663.417776387991,208.2449460259733,543.0079464930886,35,2.260542258077978,150,12,550,35,4222.824515324752
3946.7149808512177,286.78127273052974,557.0531894716486,40,1.1823349442774036,100,12,550,40,4371.078898760379
3284.994446792112,223.17812449857783,574.3547625195434,25,1.055762932074469,100,8,550,25,2651.8466656445107
2930.7069371268635,265.9344412659348,514.0365229618606,25,1.2112177931394992,200,12,450,25,2924.594509078192
3689.281628550759,276.5690197019662,570.4637002051707,40,2.375954718196076,150,8,450,40,5552.414852963924
3366.3900488217364,238.8188612546786,471.3201792775496,30,1.6891581199275678,150,12,500,30,3421.5438100020483
3451.873626325456,247.46856963116244,485.5083362743005,30,1.1164987926675305,150,8,550,30,2882.148584029238
3696.871239423841,213.04505303839,579.7595692571678,40,2.439590257058442,150,10,550,40,4891.2101495437055
3093.9557089936825,245.4829675766376,574.9773858386679,30,2.3184884616379757,100,10,550,30,4429.481658140408
3872.635102610565,344.98376590708165,462.0402183422505,30,2.132023781302212,100,10,500,30,4525.7347991657925
3785.7688854981297,321.6025355506388,565.2657341199299,30,2.195367348613945,200,8,450,30,4936.495415190474
2915.3567310667136,213.6988601500336,519.4027955248985,25,2.1615978055258838,150,8,550,25,3556.0683627123294
